,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,id
121,2kUzt5LsTUR0ggquP7O3eN,Status Quo,Whatever You Want,Whatever You Want,65,243546,False,0.56,0.705,2,-6.761,1,0.0498,0.772,0.00259,0.264,0.501,122.456,4,british,121
122,2xSNVNnrUvvSOWuy0tFqRC,Wishbone Ash,Pilgrimage,Vas Dis,30,282733,False,0.513,0.564,7,-13.563,1,0.0439,0.000246,0.0423,0.385,0.493,105.699,4,british,122
123,0Z5ok0QLLttAKsujOZYOXf,Adele,19,Chasing Pavements,74,210506,False,0.616,0.47,5,-6.092,0,0.0253,0.291,0.0,0.111,0.325,80.03,4,british,123
124,0bdqcSVL7vLWhaH21yjrqY,Lorne Balfe,Black Adam (Original Motion Picture Soundtrack),Not a Hero,19,82031,False,0.426,0.538,1,-9.927,1,0.0316,0.229,0.544,0.111,0.0399,89.338,4,british,124
125,1QJnDJuYOGj05iSc4eWGr5,Nick Mulvey,First Mind,Fever To The Form,67,252960,False,0.358,0.546,0,-8.927,0,0.0296,0.795,0.0586,0.111,0.264,106.489,3,british,125
126,7qXsZVv7sdcnYNqCT8RIGh,Heather Small;Dirty Disco;Matt Consola;Division 4,Proud (Remixes Part 1),Proud - Division 4 & Matt Consola Remix,27,377133,False,0.668,0.928,7,-2.487,1,0.25,0.00819,1.72e-06,0.279,0.787,126.0,4,british,126
127,4pbG9SUmWIvsROVLF0zF9s,The Beatles,1 (Remastered),I Want To Hold Your Hand - Remastered 2015,72,145746,False,0.49,0.715,7,-5.549,1,0.0476,0.386,0.0,0.311,0.866,130.726,4,british,127
128,5qn8lrBA1qlgfzPEVDiDRg,The Rolling Stones,Halloween Party 2022,Sympathy For The Devil - 50th Anniversary Edition / Remastered 2018,0,378146,False,0.703,0.668,9,-9.237,1,0.22,0.516,0.0,0.0588,0.561,116.039,4,british,128
129,1o5PE9VNUd8EJtcYLA3QxP,Eason Chan;eason and the duo band,L.O.V.E.,漸漸,42,278000,False,0.646,0.401,3,-8.362,1,0.027,0.617,0.0,0.186,0.29,109.978,3,cantopop,129
130,2FB1rElIv4Y6Ms8VFcaoeA,my little airport,I ALSO DON'T KNOW (Live),土瓜灣情歌 - LIVE - Live,30,152702,False,0.432,0.26,0,-14.74,1,0.037,0.764,1.21e-05,0.886,0.28,141.041,4,cantopop,130
131,7xAVLrbnud6OrU6f4FmxDr,Juno Mak;Kay Tse,羅生門,羅生門,50,262285,False,0.455,0.543,5,-7.164,1,0.0483,0.436,0.0,0.0648,0.253,140.118,4,cantopop,131
132,5ntMWSjQGsHb4TIksSIUBc,At17,Threesome,The Best Is Yet To Come,36,162000,False,0.507,0.32,9,-9.668,0,0.0319,0.868,0.0,0.176,0.352,85.464,4,cantopop,132
133,6wWK3sM9AXuPRD9QTl4jdk,Leon Lai,我的真心獻給你,我的真心獻給你,20,232200,False,0.519,0.28,10,-14.822,1,0.0366,0.444,1.42e-05,0.0878,0.254,112.04,4,cantopop,133
134,1SjCVgrZqywAgwe0U8pGJk,Eason Chan,The Line-Up,人來人往,48,234769,False,0.542,0.26,7,-12.104,1,0.0347,0.759,3.98e-05,0.27,0.27,74.842,4,cantopop,134
135,5EdJZAgDWB04htHlrZdBOo,my little airport,"我們在炎熱與抑鬱的夏天,無法停止抽煙",Japan實瓜,31,91599,False,0.629,0.257,0,-11.876,1,0.0563,0.898,0.000314,0.114,0.296,73.216,4,cantopop,135
136,1ZDsdv7QHsSltM24N7xNsj,Faye Wong,王菲97,悶,40,252333,False,0.661,0.675,11,-9.212,0,0.0297,0.0944,0.387,0.256,0.554,124.341,4,cantopop,136
137,1sFOOKMeZ17erN84ocrGiE,HANA,忘記我自己,久別重逢 - 劇集 “三生三世十里桃花” 主題曲,24,225680,False,0.463,0.496,9,-8.091,0,0.034,0.685,0.0,0.0937,0.32,147.843,3,cantopop,137
138,1sFOOKMeZ17erN84ocrGiE,HANA,忘記我自己,久別重逢 - 劇集 “三生三世十里桃花” 主題曲,24,225680,False,0.463,0.496,9,-8.091,0,0.034,0.685,0.0,0.0937,0.32,147.843,3,cantopop,138
139,42YWj4CuDrjr46OtsGG4fb,Mr. Lee,Come to House,Come to House,29,301880,False,0.591,0.784,10,-13.84,0,0.0521,0.0303,0.917,0.11,0.688,122.588,4,chicago-house,139
140,40qzhvupGghPn1kgdFoksM,Sterling Void;Paris Brightledge;Eric Kupper,Nassau Beach Club Ibiza 2021 (DJ Mix),It's All Right - Eric Kupper Remix [Mixed],10,468050,False,0.665,0.867,0,-5.577,1,0.0287,0.00243,0.0206,0.0873,0.648,118.996,4,chicago-house,140
141,7JBilRCBO9bGMnyzxLwGpY,Ten City,No House Big Enough,Deep Kiss,8,272506,False,0.697,0.7,11,-11.129,0,0.0731,0.0362,0.235,0.085,0.81,119.055,4,chicago-house,141
142,0ZvfZo2cocQih6tamxniQF,Frankie Knuckles;Director's Cut;Kenny Summit;Eric Kupper;Yasmeen,The Director's Cut Collection,Loving You,16,408518,False,0.639,0.843,9,-5.857,0,0.0522,3.92e-05,0.0258,0.0519,0.584,124.001,4,chicago-house,142
143,0a6pVbIB35kRRUAxpHVb8m,Barbara Tucker;DJ Spen;Thommy Davis,Think (About It),Think (About It) - Spen & Thommy’s Summer Of Dub Trax,8,405708,False,0.826,0.951,1,-8.81,0,0.0865,0.00055,0.932,0.0452,0.277,123.998,4,chicago-house,143
144,3SWwVRvG5SBAtm9fVsT9zB,Frankie Knuckles,Beyond The Mix,Sold On Love,11,249093,False,0.616,0.58,10,-14.389,0,0.0464,0.0483,2.6e-05,0.0611,0.625,85.8,4,chicago-house,144
145,1QuqHfm7NlhjUcCfDyD3yf,Paul Johnson,Psycho Kong,Psycho Kong,7,261731,False,0.752,0.967,0,-13.97,1,0.053,2.48e-05,0.932,0.17,0.886,143.216,4,chicago-house,145
146,1UJg3aE3BVAlQOOrmKSLrC,Romanthony;Jasper James,Toolroom Radio EP405 - Presented By Mark Knight,Bring U Up (Jasper James Remix) - TR405,7,315411,False,0.806,0.805,8,-10.651,0,0.11,0.00143,0.363,0.406,0.885,123.05,4,chicago-house,146
147,0NKdVU0X0b53SJ8L9Tpopc,Phuture,Acid Tracks,Phuture Jacks,14,299293,False,0.761,0.603,9,-15.039,1,0.102,0.00072,0.924,0.0883,0.345,120.831,4,chicago-house,147
148,6bpKrH5sJjHNoS4T0hlMkV,Roy Davis Jr.;C.O.D.,The Lost Deep House Trax - Volume One,Midnight Passion,7,474357,False,0.714,0.783,9,-6.518,1,0.0937,0.000185,0.882,0.173,0.614,126.715,4,chicago-house,148
149,6q6rL8xXHVfFcvVCvAuLQi,Kidz Bop Kids,KIDZ BOP Halloween,"Scooby Doo, Where Are You?",31,129073,False,0.49,0.895,9,-6.381,1,0.0496,0.0107,0.00526,0.897,0.943,125.14,4,children,149
150,2UDg4CUMCDSSGnsw2dfJUZ,The Laurie Berkner Band,Diversión para los peques,We Are The Dinosaurs,0,137066,False,0.694,0.251,0,-9.094,1,0.0563,0.688,0.000104,0.0718,0.782,119.133,4,children,150
151,5CjfrvUv5WozgtMNBXbir3,Cri-Cri,Las 100 Clásicas de Cri Cri Vol. 1,Cucurumbe - Remasterizado,37,142453,False,0.545,0.398,0,-7.651,1,0.038,0.962,0.0112,0.111,0.801,136.932,4,children,151
152,57gotz8XUn7uHx3FqWePrj,WowKidz,50 Top Hindi Nursery Rhymes,Gudiya Raani,19,48390,False,0.957,0.635,6,-5.888,1,0.222,0.766,0.0,0.0838,0.321,125.13,4,children,152
153,39rcV2H8yMk2zfRfNkiS0r,Blippi,Blippi's Nursery Rhymes,John Jacob Jingleheimer Schmidt,50,96703,False,0.856,0.718,10,-7.811,1,0.0533,0.126,0.0,0.0708,0.897,119.402,4,children,153
154,5DVAtP5U4v22AUwjii0bvx,The Countdown Kids,Happy Halloween! (Spooky Favorites for Kids),"Theme from ""The Addams Family""",0,84000,False,0.717,0.673,5,-4.645,1,0.251,0.801,0.0161,0.0214,0.963,60.799,4,children,154
155,4eWdPxXyRNZfU2hYJHblUH,ChuChu TV,"ChuChu TV Tamil Rhymes & Songs for Children, Vol. 1",Amma Inge Vaa Vaa Uyir Ezhuthukal Song,25,151534,False,0.783,0.615,4,-11.743,0,0.0963,0.19,0.0151,0.063,0.684,101.234,3,children,155
156,3XMZge3KZFAZmBCfNbUP19,Cri-Cri,"Las 100 Clásicas de Cri Cri, Vol. 2",Orquesta De Animales,42,153440,False,0.607,0.379,2,-10.36,1,0.0553,0.651,0.0,0.0526,0.96,112.163,4,children,156
157,6beSXVbbvppuDsgD1pAZuG,Alvin & The Chipmunks,Alvin And The Chipmunks: The Road Chip (Original Motion Picture Soundtrack),"Iko Iko - From ""Alvin And The Chipmunks: The Road Chip"" Soundtrack",48,120200,False,0.751,0.867,7,-3.411,1,0.179,0.253,0.00419,0.0653,0.962,169.933,4,children,157
158,5j9rPqhsxgh8ZTSWeflHhq,Cri-Cri,Las 100 Clásicas de Cri Cri Vol. 1,El Perrito - Remasterizado,35,145000,False,0.582,0.256,0,-9.549,1,0.0354,0.78,0.0,0.135,0.473,108.539,4,children,158
159,7nGBzBEsoaQXyc37FL1lNs,lofi.samurai,oldies,water,52,60750,False,0.814,0.43,7,-13.563,1,0.263,0.824,0.647,0.108,0.742,80.015,4,chill,159
160,4gz5ioUWuYkmtBGKXVZkXY,moow;Lotte Kestner,I Can't Tell You How Much It Hurts,You're in My Head,59,97050,False,0.751,0.197,2,-11.627,1,0.11,0.958,0.944,0.096,0.324,140.193,4,chill,160
161,5p684vIzF5LOkmHL3I0tyM,j'san,"i'm in love with u, sorry","i'm in love with u, sorry",62,90315,False,0.578,0.288,5,-17.204,1,0.0589,0.97,0.633,0.125,0.276,94.983,4,chill,161
162,7z5G2LOdV8okZn4yWg3q5g,A1 x J1;Tion Wayne,Night Away (Dance) (feat. Tion Wayne),Night Away (Dance) (feat. Tion Wayne),75,175774,True,0.706,0.552,5,-9.479,0,0.0833,0.235,0.0,0.144,0.835,142.037,4,chill,162
163,2ThuiiI0d0TybcQDYDSgpS,lofi.samurai;Insowmya,oldies,let me hold you,65,85979,False,0.533,0.331,10,-15.903,0,0.588,0.982,0.652,0.829,0.23,69.527,4,chill,163
164,4MuY5Tk8P2UUe00b7nOdDV,Joseph Tilley,Together,Together,50,149549,False,0.635,0.722,9,-5.088,1,0.123,0.444,0.0,0.0774,0.641,150.842,4,chill,164
165,6uTFRlLA96Anvye2KffDqy,iyla,Sad Bitch Bad Bitch,Sad Bitch Bad Bitch,55,174005,True,0.722,0.476,1,-4.974,0,0.0342,0.39,0.0,0.102,0.291,129.96,4,chill,165
166,224hSzD77teIxEspp7MNTt,Belfa;Kayli Marie,Late Night Thoughts,Late Night Thoughts,48,146864,False,0.752,0.129,7,-16.94,0,0.0531,0.845,0.0529,0.0938,0.207,118.022,4,chill,166
167,6ppefZt5uQ62aHAfSa1Jx9,HYBS,Making Steak,Dancing with my phone,59,203532,True,0.834,0.586,6,-8.278,1,0.0267,0.439,0.083,0.102,0.878,102.048,4,chill,167
168,1QrHedvkA9dNZsWnRbJc3o,Nbdy,Tunnel Vision,F.O.E,58,157714,True,0.47,0.597,3,-6.723,0,0.119,0.33,1.77e-05,0.0865,0.326,139.127,4,chill,168
169,3AYXFn1hxbOl5l52J9Afjb,Giuseppe Verdi;Vincenzo Ciliberti,CD 2 LE NOVITÀ,Attila - Tardo per gli anni e tremulo,0,160176,False,0.16,0.465,5,-8.577,1,0.0337,0.939,0.229,0.383,0.14,84.69,4,classical,169
170,52OmyTfnQ49g0o80cDtoRZ,M. L. Vasanthakumari;M. K. Thyagaraja Bhagavathar,Manamagal,Chinnanchirukiliye,29,220013,False,0.677,0.446,11,-5.146,1,0.0418,0.92,0.19,0.34,0.634,92.975,4,classical,170
171,6MQAB3vorg90FA3tQpbYXK,Ludwig van Beethoven;Nelly Kokinos,Beethoven Greatest Hits,"Für Elise, WoO 59",63,188466,False,0.303,0.108,9,-27.433,0,0.0473,0.994,0.877,0.0805,0.18,126.931,3,classical,171
172,5IDS56FCiyNOvxpb4Qlnlg,Priya Sisters,Lalitha Pancharatnam,Lalitha Pancharatnam,40,331668,False,0.67,0.378,4,-6.312,1,0.0311,0.835,0.0,0.0999,0.479,102.968,4,classical,172
173,7ycz6sgZWp4wvF53BZVTjE,Dream Theater,"Metropolis, Pt. 2: Scenes from a Memory",Scene Eight: The Spirit Carries On,54,398266,False,0.321,0.544,2,-7.179,1,0.0364,0.293,1.11e-05,0.11,0.283,127.284,3,classical,173
174,38znqxzVreO8WnoEkBIAJI,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Mozart - Inspiring Classics,"Symphony No. 22 in C, K.162: 3. Presto assai",1,98506,False,0.494,0.216,0,-17.779,1,0.0452,0.966,0.921,0.115,0.641,76.432,3,classical,174
175,3D3Nqn1lOvwYfhPKeORMSs,Gioachino Rossini;Cecilia Bartoli;Orchestra del Teatro Comunale di Bologna;Giuseppe Patanè,Silvia Colloca - Sing Like An Italian,Il barbiere di Siviglia: Una voce poco fa... Io sono docile,0,396564,False,0.415,0.0697,4,-21.838,1,0.0653,0.981,2.39e-05,0.118,0.108,120.05,3,classical,175
176,7whMmWEv7MovcqvrKDQyBZ,Frédéric Chopin;Daniel Barenboim,Clásica para los niños de hoy,"Berceuse in D flat, Op. 57",0,288360,False,0.297,0.0565,1,-37.107,1,0.0493,0.977,0.936,0.727,0.175,126.006,4,classical,176
177,70anZmp3OdkRJnjcmxWqH2,Wolfgang Amadeus Mozart;Heinz Holliger;Academy of St. Martin in the Fields;Kenneth Sillito,Mozart - A Classical Dawn,"Ma che vi fece... Sperai vicino, K.368: 1. Andantino",4,86160,False,0.29,0.049,5,-24.072,1,0.0555,0.98,0.753,0.108,0.114,76.473,4,classical,177
178,6kD6phIifemWdUZmmsFP6Q,M. S. Subbulakshmi;T. K. Murthy;V.V.Subramaniam,Sri Venkatesa Suprabhatham,Sri Venkatesa Suprabhatam,35,1229253,False,0.657,0.301,7,-12.549,1,0.766,0.949,0.0,0.28,0.794,100.971,4,classical,178
179,5wXyMkBT8qNpAwAsYC2nLW,The Magnetic Fields,50 Song Memoir,'74: No,21,176426,False,0.275,0.439,0,-8.169,1,0.0281,0.895,0.0824,0.166,0.406,150.66,4,club,179
180,0PxE0HRS9Iddrc2ZZVmL2B,dj Shawny,Back It Up (Blick Cypher),Back It Up (Blick Cypher),27,65567,False,0.77,0.398,11,-12.815,1,0.165,0.0257,0.577,0.0753,0.287,175.175,4,club,180
181,67f4716llTQM7PEjjZHjwA,The Magnetic Fields,Holiday,Swinging London,23,155813,False,0.565,0.722,0,-8.29,1,0.035,0.107,0.00688,0.228,0.662,128.435,4,club,181
182,7Jlqg70T1RhZICoFJmj1Bm,Gesaffelstein,Aleph,Hate or Glory,44,288786,False,0.699,0.824,2,-5.176,1,0.0664,0.00741,0.939,0.198,0.0895,102.987,4,club,182
183,2KBOfdbo1WlLsPI87RrqPH,Vessel,"Punish, Honey",Red Sex,41,337405,False,0.556,0.73,11,-7.1,1,0.0294,3.9e-05,0.821,0.091,0.0689,127.516,4,club,183
184,1UVs1ztfNKsMlMIk50BxB3,Tenebrax,Lethargy,Lethargy,39,215394,False,0.786,0.805,11,-4.522,1,0.153,0.0367,0.709,0.0597,0.128,109.985,3,club,184
185,7FuyeSPssuLmWG4fNNTiNa,Infraction;Aim To Head,Falling,Falling,44,182399,False,0.404,0.903,1,-3.026,1,0.0878,0.00972,0.514,0.0613,0.0954,100.061,4,club,185
186,6UxamX8NLRrQzIb17xQ7vW,One True God;adam&steve,Devotion,Devotion,46,123966,False,0.69,0.809,8,-4.931,1,0.0375,0.4,0.285,0.118,0.0481,120.946,4,club,186
187,6pdFWoSqOdRs5SCpeVMh8n,Haezer,Exit,Dumb,44,98691,True,0.615,0.361,1,-6.7,1,0.225,0.00153,0.573,0.115,0.387,213.778,4,club,187
188,3hySkDq0w8sx9zkFAWE4D6,Retroj;Big Flex,SKYPE,CRAVIN,17,128052,False,0.855,0.558,10,-8.19,0,0.38,0.71,0.0,0.121,0.527,135.05,4,club,188
189,4CsnX3J6KHAotUc34du56V,Dara O Briain,"Just for Laughs: The Archives, 46",Irish and Italians (Jfl 2002),22,126626,False,0.549,0.706,10,-17.454,1,0.945,0.663,0.0,0.95,0.312,82.49,3,comedy,189
190,0r9MErk4H2jWGVt6ccd7Q0,Christopher Titus,Angry Pursuit of Happiness,How Life Goes,21,1101318,True,0.658,0.807,4,-8.592,0,0.942,0.925,0.0,0.724,0.289,108.446,4,comedy,190
191,70KQGyFQzsZU5aI2EjLxO8,Tom Papa,Freaked Out,21st Century,23,391308,False,0.481,0.972,11,-4.131,0,0.931,0.855,0.0,0.495,0.184,82.648,4,comedy,191
192,1Dr5yM86NEcDowjG1D2nTu,Brian Regan,Epitome of Hyperbole,Movies and Parties,26,346372,False,0.492,0.966,6,-7.47,1,0.92,0.828,1.54e-06,0.797,0.0999,107.173,3,comedy,192
193,7y1AjSFpMGXW5OCd4kFCuZ,Louie Anderson,Big Underwear,Inheritance,24,81496,False,0.528,0.97,3,-8.419,0,0.892,0.523,0.0,0.896,0.0382,112.932,4,comedy,193
194,6s7ix21AKHksitmLQNhgUL,Kyle Kinane,Loose in Chicago,Sheep Casing,25,813215,True,0.568,0.689,2,-7.946,1,0.944,0.785,0.0,0.682,0.424,83.889,4,comedy,194
195,46BqzuAVnkStVtETf7dclw,George Lopez,America's Mexican,Ftp,20,292000,True,0.348,0.977,6,-7.28,1,0.941,0.898,0.000337,0.905,0.056,84.081,3,comedy,195
196,1N1QIeEPcVlNrfEel63lsA,Kathleen Madigan,Madigan Again,Obama,27,313773,True,0.579,0.891,5,-3.719,0,0.907,0.824,0.0,0.722,0.454,87.298,3,comedy,196
197,5u9Ba9GpbdFcU3HLhAzUkX,Aaron Wilburn,Is That What You're Wearing?,It's Been Dry In Oklahoma,24,66333,False,0.461,0.941,5,-11.75,1,0.896,0.718,0.0,0.967,0.2,79.891,5,comedy,197
198,2qVe4WymBocjAWHvn1xucX,Mike Birbiglia,My Girlfriend's Boyfriend,Winter in Bermuda,23,437683,False,0.534,0.715,10,-9.334,0,0.955,0.922,0.0,0.308,0.466,79.334,4,comedy,198
199,4Pd7rBSiSh1gx9V58p0oNY,Tyler Hubbard,Tailgate Country,35’s,0,174721,False,0.535,0.79,10,-5.698,1,0.0553,0.00358,0.0,0.257,0.402,139.929,4,country,199
200,4wFn8ntlog7h00pewaY4KJ,Bailey Zimmerman,Hideaway - New Boots,Rock and a Hard Place,0,207540,False,0.582,0.568,1,-7.3,1,0.0275,0.577,0.0,0.105,0.394,121.991,3,country,200
201,4Z6wHGFWv1uxPGxuthqQav,Eddie Rabbitt,Variations,The Room at the Top of the Stairs - 2008 Version,44,219066,False,0.772,0.412,4,-11.682,1,0.0305,0.378,0.000199,0.184,0.605,108.352,4,country,201
202,2rxQMGVafnNaRaXlRMWPde,Luke Combs,This One's for You Too (Deluxe Edition),Beautiful Crazy,80,193200,False,0.551,0.402,11,-7.431,1,0.0262,0.676,0.0,0.0928,0.382,103.313,4,country,202
203,1ml3WGeluftee3DiSfyIGx,Gerry Rafferty,OK Boomers - Top Tunes,Right Down the Line,0,267773,False,0.783,0.322,0,-15.091,1,0.0343,0.215,0.00243,0.114,0.77,128.227,4,country,203
204,6eb3IuKwccD9xUAOULsBlk,Upchurch,River Rat,Dukes of Hazzard,46,128072,True,0.759,0.644,7,-4.988,1,0.0379,0.000607,0.0,0.125,0.129,139.956,4,country,204
205,3Brvbk03WC7yu1LgKwWG3L,Salebarbes,Gin à l'eau salée,Gin à l'eau salée,41,187982,False,0.494,0.966,5,-5.578,1,0.0724,0.0158,0.0,0.178,0.566,172.281,4,country,205
206,0d6VlFG2bn8yL0wiGgJRPx,Lauren Alaina,Christmas Country Songs 2022,O Holy Night,0,268373,False,0.287,0.498,9,-5.75,1,0.029,0.717,2.29e-06,0.072,0.141,170.774,3,country,206
207,3pv8OSXNuOdjhhTX0xN8bK,Gabby Barrett,Country Holiday,The First Noel,0,261303,False,0.458,0.351,10,-6.049,1,0.0244,0.696,0.0,0.143,0.102,79.993,3,country,207
208,2QKGw8gM1Q5FKRkvhdOkkJ,Kacey Musgraves,Holidays Are Coming,Feliz Navidad,0,201373,False,0.724,0.566,7,-5.117,1,0.0305,0.617,0.00023,0.234,0.873,131.174,4,country,208
209,1gu8VJ0d28EsXtcgKzJcSl,The Killers;Ryan Pardey,Christmas Rock 2022,Don't Shoot Me Santa,0,245106,False,0.588,0.847,8,-4.164,1,0.0705,0.0601,0.0,0.307,0.662,120.041,4,dance,209
210,46ugZbObVl2OZ57v7F6btQ,Lady Gaga,Halloween Party Canzoni per Bambini 2022,Monster,0,249253,False,0.7,0.808,9,-4.522,0,0.0446,0.00141,0.0,0.611,0.664,120.032,4,dance,210
211,6OfsGbjxU40AQ04NKFnzgC,Jason Derulo;Kodak Black,Pop Hits Now,Slidin',0,156300,True,0.695,0.884,11,-1.953,0,0.172,0.106,0.0,0.134,0.803,100.088,4,dance,211
212,5ln5yQdUywVbf8HhFsOcd6,Halsey,hopeless fountain kingdom (Deluxe),Walls Could Talk,77,101789,True,0.626,0.423,1,-6.035,1,0.0513,0.128,0.0,0.18,0.571,95.162,4,dance,212
213,7Isu2E0wfZ7b1dzO44Ilu8,Ava Max,Give You Love - Cozy Hits,Who's Laughing Now,1,180348,False,0.648,0.641,7,-5.521,1,0.0389,0.00565,3.63e-06,0.109,0.505,184.021,4,dance,213
214,5DH6Cc1lFD0kSuwL836Oue,Avicii,Отново на училище,Wake Me Up - Radio Edit,0,246813,False,0.524,0.807,2,-4.16,1,0.0579,0.00415,0.000834,0.212,0.62,124.127,4,dance,214
215,7BDQlgM0pemXy3b4AbpBEp,Burna Boy,Good Vibes,Last Last,1,172342,False,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,dance,215
216,2bIllkzKKCotWs0AuCsIoh,Burna Boy;Wizkid,2Step - Pop R'n'B,B. D’OR,2,189800,False,0.873,0.658,4,-8.031,0,0.108,0.00858,0.0061,0.0999,0.483,104.033,4,dance,216
217,5Q4lCfjJ1aht8YZOGFbC5U,Charlie Puth,CHARLIE,Light Switch,66,187703,False,0.689,0.627,6,-5.692,1,0.308,0.105,0.000321,0.0905,0.905,184.008,4,dance,217
218,6X17fdWVg6fsBPafs32JJi,Bebe Rexha;Pink Sweat$;Lunay,Midnight Music,On the Go,0,179397,False,0.716,0.709,11,-4.683,0,0.0529,0.0749,0.00261,0.182,0.434,100.059,4,dance,218
219,0z2qrNEanqwXLeLbG8DRWm,Collie Buddz,Collie Buddz,Wild Out,28,156080,True,0.671,0.815,6,-4.991,1,0.314,0.0766,0.0,0.103,0.868,120.22,5,dancehall,219
220,35leqosCqhfqSxhHD8rAfH,Kapten Röd,Fläcken Som Aldrig Går Bort,Blommor Vid Oscarsleden,29,266353,False,0.772,0.624,1,-8.04,0,0.168,0.268,0.0,0.066,0.837,74.978,4,dancehall,220
221,76IkF7pA7RscjDTvOFT4vb,Stefflon Don;French Montana,Hurtin' Me,Hurtin' Me,61,212815,False,0.535,0.794,0,-4.933,1,0.161,0.102,1.52e-05,0.144,0.799,203.712,4,dancehall,221
222,4sYjub31yWSj7eqaNNVtmA,Popcaan,Empire Summer,Ravin,32,195840,False,0.735,0.56,1,-7.162,0,0.361,0.252,0.0,0.309,0.751,99.495,4,dancehall,222
223,10C1ZwdAwSEmMeYAFvuTtv,Kranium;Ty Dolla $ign;Wizkid,Can't Believe (feat. Ty Dolla $ign & WizKid),Can't Believe (feat. Ty Dolla $ign & WizKid),54,213306,True,0.725,0.764,6,-4.893,0,0.0843,0.00117,8.93e-06,0.0773,0.611,99.962,4,dancehall,223
224,63RdTGRAFAtCDJkR4oFcdU,Vybz Kartel,Pon Di Gaza 2.0,Something Ah Go Happen,26,219746,False,0.763,0.782,1,-5.308,1,0.399,0.0067,7.78e-06,0.103,0.893,174.021,4,dancehall,224
225,0GyQwGfHQm03m1F9gGfd1O,Ragga Twins;Skrillex,OWSLA Spring Compilation 2015,Bad Man - Skrillex Remix,46,249600,False,0.701,0.961,1,-2.75,1,0.0866,0.128,1.2e-06,0.226,0.75,149.991,4,dancehall,225
226,4lrENzyaCt5t4XqozbifKj,Dexta Daps,VENT,Consistency,26,168000,True,0.447,0.788,9,-5.248,0,0.34,0.406,0.0,0.378,0.842,179.898,4,dancehall,226
227,1neQ0MJbFV4O1eYwa7Hj2x,Ajebutter22,King of Parole,King of Parole,58,196529,False,0.961,0.727,11,-8.089,0,0.155,0.0229,0.000895,0.347,0.794,113.008,4,dancehall,227
228,3FhzGKEXLajfFfpGNaRjPQ,Jahyanai,Vitamine,Vitamine,31,159136,True,0.767,0.705,5,-5.741,0,0.079,0.588,1.03e-05,0.305,0.554,85.909,4,dancehall,228
229,1EkgjxXCDMCcTxucb022Xu,The Acacia Strain,Continent,Balboa Towers,22,276253,True,0.553,0.939,10,-5.364,0,0.0782,0.00119,0.219,0.316,0.276,130.045,4,death-metal,229
230,2t5NYzZgq3cf7ck9Eg51ZQ,Arch Enemy,Handshake with Hell,Handshake with Hell,51,338960,False,0.24,0.961,10,-7.592,0,0.123,3.63e-05,0.00426,0.164,0.0576,102.424,4,death-metal,230
231,5jXJzGJahYnVqtwjBG8TMD,Finntroll,Jaktens Tid,Kitteldags,22,125466,False,0.453,0.922,1,-5.653,1,0.0795,8.94e-06,0.00391,0.342,0.791,110.975,4,death-metal,231
232,3FvxsyTGbLZ88JiLGRMwd0,Nailbomb,Groove Metal Roots & Branches,Cockroaches,0,310493,False,0.221,0.861,7,-10.138,1,0.0678,0.000169,0.0113,0.345,0.287,186.401,4,death-metal,232
233,74382mrrxhzKiruw60zqd7,Sentenced,The Funeral Album,A Long Way to Nowhere,22,206960,False,0.484,0.871,8,-4.839,1,0.0457,8.24e-05,0.00191,0.133,0.672,146.012,4,death-metal,233
234,5fBeNTPU3RBfCzNRUzmywo,Bolt Thrower,Mercenary,To the Last...,24,324560,False,0.291,0.914,8,-7.517,1,0.0525,1.31e-06,0.911,0.0762,0.273,139.665,4,death-metal,234
235,0o0K36GEbmIjHs1HzbMjNq,Emmure,Goodbye To The Gallows,The Key to Keeping the Show Fresh Is... I'm Dead,24,165013,True,0.311,0.98,3,-5.008,1,0.181,0.000272,0.00572,0.167,0.127,138.2,4,death-metal,235
236,0f6d8jwE07vcYCypcCFM1D,Gatecreeper,Sonoran Depravation,Rotting as One,25,147785,False,0.459,0.875,4,-6.33,0,0.0413,1.08e-06,0.633,0.661,0.23,112.977,4,death-metal,236
237,06WUUNf7q18NZfjIsQFsfa,Slayer,Repentless,Delusions of Saviour,73,115413,False,0.223,0.805,8,-8.969,1,0.037,0.000179,0.814,0.0849,0.25,168.165,4,death-metal,237
238,1zUPzhZi6J8TFZh6DWQWlT,Brujeria,Brujerizmo,El Desmadre,21,101826,False,0.351,0.975,9,-5.649,1,0.0727,4.04e-06,0.0407,0.226,0.452,102.594,4,death-metal,238
239,6MV34POZtcvVJ6rg1Uxljl,Black Coffee,Afrodance 2022,Superman,0,433626,False,0.829,0.689,5,-9.539,0,0.0706,0.0619,0.709,0.12,0.734,123.977,4,deep-house,239
240,6HfkmHgWChU4ov7KYr4szq,James Hype;Miggy Dela Rosa,Ballermann Hits Party 2023,Ferrari,0,186661,False,0.847,0.69,1,-7.877,0,0.0493,0.0127,6e-05,0.0526,0.692,125.004,4,deep-house,240
